book_id,name,author,publisher,price
00001486,Introduction to counseling and guidance,Robert L. Gibson,Macmillan,44
00001487,Nausea,Jean-Paul Sartre,Unknown Publisher,38
00001488,Anatomy descriptive and surgical,Henry Gray F.R.S.,"Longmans, Green",41
00001489,Vincent van Gogh,Vincent van Gogh,Taschen,37
00001490,Lives on the boundary,Mike Rose,Penguin Books,34
00001491,The confessions,Jean-Jacques Rousseau,Wordsworth Edns.,32
00001492,At Bertram's Hotel,Agatha Christie,Ulverscroft,41
00001493,Organizational behavior,Stephen P. Robbins,Prentice Hall International,43
00001494,Geography,Harm J. de Blij,Wiley,49
00001495,Institutes of the Christian religion,Jean Calvin,H.H. Meeter Center for Calvin Studies ; Eerdmans,34
00001496,Heinemann Mathematics,Unknown Author,Heinemann,40
00001497,Theory of games and economic behavior,John Von Neumann,Princeton University Press,50
00001498,Miracle en Alabama =,William Gibson,L'Avant-Scène,45
00001499,Microeconomics,Richard G. Lipsey,Addison Wesley,32
00001500,Molecular biology of the gene,Unknown Author,Pearson/Benjamin Cummings,36
00001501,Meno,Πλάτων,Prentice Hall,40
00001502,Henry V,William Shakespeare,Oxford University Press,33
00001503,"Paul Klee, kein Tag ohne Linie. Ausstellung, Zentrum Paul Klee, Bern 20. Juni 2005 - 5. M arz 2006",Unknown Author,Hatje Cantz Verlag,44
00001504,Educational research,L. R. Gay,Pearson Merrill Prentice Hall,31
00001505,HAMLET,Ann Thompson,NORTHCOTE HOUSE,38
00001506,"Momo oder Die seltsame Geschichte von den Zeit-Dieben und von dem Kind, das den Menschen die gestohlene Zeit zurückbrachte",Unknown Author,Unknown Publisher,47
00001507,Statistics for management,Richard I. Levin & David S. Rubin,Prentice Hall,49
00001508,Economic development,Michael P. Todaro,Pearson Addison Wesley,39
00001509,Selected poems of William Blake,William Blake,Heinemann,39
00001510,America,George Brown Tindall,W. W. Norton & Co.,36
00001511,"Rich dad, poor dad for teens",Robert T. Kiyosaki,Warner Books,33
00001512,Ovid's Metamorphoses,Ovid,Carcanet,39
00001513,Sheng ming zhong bu neng cheng shou zhi qing,Shaogong Han,Shi bao wen hua,49
00001514,Aeneid,Publius Vergilius Maro,Macmillan,37
00001515,The picture of Dorian Gray,Oscar Wilde,Penguin,44
00001516,Advanced engineering mathematics,Erwin Kreyszig,John Wiley and Sons,38
00001517,Dreams,Carl Gustav Jung,Routledge & Kegan Paul,40
00001518,Brood of the Witch-Queen,Unknown Author,Unknown Publisher,46
00001519,Papillon,Henri Charrière,Plaza & Janés,48
00001520,"Sapo y Sepo, un año entero",Arnold Lobel,Alfaguara,44
00001521,El arte de amar,Erich Fromm,Paidós,47
00001522,Malenʹkiĭ domik v bolʹshikh lecakh,Laura Ingalls Wilder,ÍÀntarnyĭ Skaz,45
00001523,Ėkspedit︠s︡ii︠a︡ Kon-Tiki,Thor Heyerdahl,TERRA-Knizhnyĭ klub,49
00001524,Bratʹi︠a︡ Karamazovy,Фёдор Михайлович Достоевский,Khudozhestvennai︠a︡ lit-ra,36
00001525,Ông già và biten cka,Ernest Hemingway,Văn Nghue,36
00001526,Cyrano de Bergerac,Edmond Rostand,Oxford University Press,47
00001527,Cómo hacerse rico,Donald Trump,Planeta,33
00001528,Fasuto fūdo ga sekai o kuitsukusu,Eric Schlosser,Sōshisha,38
00001529,Ranma 1/2,高橋留美子,Viz,42
00001530,Byūtifuru maindo,Sylvia Nasar,Shinchōsha,40
00001531,Na ŭi chʻinʾgu Ramona,Beverly Cleary,Chʻangusa,42
00001532,Demian,Hermann Hesse,Editora Record,46
00001533,Ningen no tochi,Antoine de Saint-Exupéry,Shinchōsha,36
00001534,Dian nao tu jie da bai ke,Ron White,Dian nao ren wen hua,40
00001535,The Freedom Writers diary,Erin Gruwell,Broadway Books,39
00001536,"A Guide To The Project Management Body Of Knowledge ,Pmbok Guide, 10Th Anniversary Edition",Unknown Author,Project Management Institute,30
00001537,Harry Potter et les Reliques de la Mort,J.K. Rowling,Gallimard,48
00001538,"Leviathan, or, The matter, forme and power of a commonwealth ecclesiasticall and civil",Thomas Hobbes,Touchstone,31
00001539,The Birth of Tragedy,Friedrich Nietzsche,Oxford University Press,41
00001540,Aristotle's theory of poetry and fine art,Samuel Henry Butcher,Dover Publications,44
00001541,Native Son,Richard Wright,Perennial Classics,41
00001542,Funerals are fatal,Agatha Christie,Bantam Books,39
00001543,Biochemistry,R. Garrett,"Brooks/Cole, Cengage Learning",47
00001544,Philosophical investigations,Ludwig Wittgenstein,Wiley-Blackwell,48
00001545,Works of Washington Irving,Washington Irving,J. B. Lippincott & co.,38
00001546,"Confessions of St. Augustine, books I-X",Augustine of Hippo,Sheed & Ward,38
00001547,The Riddle of the Sands,Unknown Author,Unknown Publisher,33
00001548,"Space, time, and architecture",Sigfried Giedion,Harvard University Press,36
00001549,Educational psychology,Robert E. Slavin,Prentice Hall,40
00001550,कामसूत्र,Unknown Author,Unknown Publisher,35
00001551,Ben Hur,Unknown Author,Unknown Publisher,34
00001552,Ėrkhės khoorondyn daĭn,H. G. Wells,Popcorn books,45
00001553,Developmental biology,Scott F. Gilbert,Sinauer Associates,48
00001554,Confucius,Confucius,Sterling Pub.,48
00001555,"Eat, Pray, Love",Elizabeth Gilbert,Penguin (Non-Classics),39
00001556,The Strange Case of Dr. Jekyll and Mr. Hyde,Unknown Author,Unknown Publisher,32
00001557,The Code Breaker,Unknown Author,Unknown Publisher,47
00001558,Trump,Donald Trump,Random House,33
00001559,The works of Washington Irving,Washington Irving,P.F. Collier,39
00001560,Crossing the Chasm,Geoffrey A. Moore,HarperCollins,35
00001561,The Pillars of the Earth,Ken Follett,"Penguin Group USA, Inc.",30
00001562,Stock Investing For Dummies®,Paul Mladjenovic,"John Wiley & Sons, Ltd.",32
00001563,Anathem,Neal Stephenson,HarperCollins,46
00001564,"Ramona Quimby, Age 8",Beverly Cleary,HarperCollins e-books,40
00001565,The Fifth Discipline,Unknown Author,Broadway Books,45
00001566,The Silmarillion,J.R.R. Tolkien,HarperCollins,47
00001567,Outliers,Malcolm Gladwell,Penguin Group UK,46
00001568,The History of the Peloponnesian War,Thucydides,eBooksLib,33
00001569,Paradise Lost,John Milton,1st World Library,46
00001570,Upgrading and Repairing PCs,Scott Mueller,Pearson Education,42
00001571,"20,000 Leagues under the Sea",Jules Verne,The Floating Press,49
00001572,The Scarlet Letter,Nathaniel Hawthorne,1st World Library,39
00001573,Prisonniers du temps,Michael Crichton,Robert Laffont,34
00001574,Pattern recognition,Unknown Author,Berkley,48
00001575,Il milione,Marco Polo,L.S. Olschki,36
00001576,The Art of War,Unknown Author,Unknown Publisher,38
00001577,Nicomachean Ethics,Aristotle,"Hackett Publishing Company, Inc.",32
00001578,An abridgement of Murray's English grammar and exercises,Lindley Murray,Armour & Ramsay,34
00001579,Het Grote Ontwerp,Unknown Author,Bert Bakker,46
00001580,The lives of the artists,Giorgio Vasari,Penguin Books,38
00001581,The art of public speaking,Stephen E. Lucas,McGraw-Hill,34
00001582,Angela's ashes,Frank McCourt,Touchtone,43
00001583,Van Gogh's world of color,Julie Aigner-Clark,Hyperion Books for Children,48
00001584,Harrison's Principles of internal medicine,Tinsley Randolph Harrison,Mcgraw-Hill,42
00001585,The Princess Diaries,Meg Cabot,HarperTrophy,36
00001586,Mrs. Dalloway,Virginia Woolf,"Harcourt Brace Jovanovich, Publishers",47
00001587,Lives,Unknown Author,Unknown Publisher,36
00001588,Crypto,Dan Brown,Oscar Mondadori,42
00001589,"The family Shakespeare, in one volume",Unknown Author,"Longman, Brown, Green & Longmans",38
00001590,The millionaire next door,Thomas J. Stanley,Taylor Trade Pub.,50
00001591,Seconde fondation,Isaac Asimov,Denoël,49
00001592,The last battle,C.S. Lewis,Collier Books,49
00001593,Cadillac desert,Marc Reisner,Viking,41
00001594,The murder of Roger Ackroyd,Agatha Christie,Harper,32
00001595,Записки изъ подполья,Unknown Author,Unknown Publisher,43
00001596,The golden notebook,Doris Lessing,Bantam Books,48
00001597,De la cabeza a los pies,Eric Carle,Kókinos,41
00001598,Through My Eyes,Unknown Author,Scholastic,49
00001599,Genji monogatari,Unknown Author,Unknown Publisher,45
00001600,Crónicas marcianas,Ray Bradbury,Minotauro,40
00001601,Hackerlar,Steven Levy,ODTÜ Yayıncılık,41
00001602,Tout peut changer,Naomi Klein,ACTES SUD,42
00001603,E-commerce,Unknown Author,Prentice Hall,36
00001604,The Museum Experience Revisited,Unknown Author,Left Coast Press Inc.,44
00001605,A Game of Thrones,Unknown Author,Unknown Publisher,41
00001606,Доктор Живаго,Unknown Author,Unknown Publisher,48
00001607,The tragedy of Julius Caesar,William Shakespeare,Pocket Books,33
00001608,The Merchant of Venice,Unknown Author,Unknown Publisher,37
00001609,Auggie & Me,R. J. Palacio,Alfed A. Knopf,50
00001610,Othello,Unknown Author,Unknown Publisher,49
00001611,"Rasselas, Prince d'Abyssinie",Samuel Johnson,ThéoTeX,38
00001612,Fungirl,Rainbow Rowell,Alfaguara,33
00001613,The Pearl,John Steinbeck,Penguin Books,35
00001614,Mrs Dalloway,Unknown Author,Vintage Books USA,50
00001615,The Tenant of Wildfell Hall,Unknown Author,Unknown Publisher,32
00001616,The Diary of a Young Girl,Anne Frank,Pearson Education,37
00001617,Big Nate in the Zone,Lincoln Pierce,HarperCollins Publishers,33
00001618,A Clockwork Orange,Unknown Author,Unknown Publisher,41
00001619,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,Shetterly,William Morrow,40
00001620,El pequeño Nicolás,Jean-Jacques Sempé,Alfaguara,33
00001621,El arte de la seducción. - 3. ed,Unknown Author,Espasa,30
00001622,El amor en los tiempos del cólera,Gabriel García Márquez,Penguin Random House,42
00001623,The Complete Life and Adventures of Santa Claus,Unknown Author,Unknown Publisher,46
00001624,The Sea Fairies,Unknown Author,Unknown Publisher,45
00001625,The Road to Oz,Unknown Author,Unknown Publisher,50
00001626,His Last Bow,Unknown Author,Unknown Publisher,39
00001627,The Lost World,Unknown Author,Unknown Publisher,32
00001628,Modern Elementary Statistics,John E. Freund,Pearson,35
00001629,Die Physik des Unmöglichen,Michio Kaku,Rowohlt Taschenbuch,48
00001630,Demon Seed,Unknown Author,Unknown Publisher,33
00001631,Avant toi,Jojo Moyes,Milady,48
00001632,El mundo y sus demonios,Unknown Author,Crítica,34
00001633,Crítica da razão pura,Unknown Author,Vozes,48
00001634,El Principe,Unknown Author,"Plutón Ediciones X, s. l.",31
00001635,The Gene,Siddhartha Mukherjee,The Bodley Head,43
00001636,El Gen,Unknown Author,La Campana,40
00001637,Building a Second Brain,Unknown Author,Unknown Publisher,47
00001638,Von Mäusen und Menschen,John Steinbeck,dtv,35
00001639,Kampen om järntronen,George R. R. Martin,Bokförlaget Forum,49
00001640,Wonder,R. J. Palacio,Doubleday,50
00001641,Demons,Фёдор Михайлович Достоевский,Penguin Classics,30
00001642,Sobre a escrita,Stephen King,Suma de Letras,43
00001643,O Mundo Assombrado pelos Demônios,Carl Sagan,Companhia das Letras,44
00001644,Bilhões e Bilhões,Unknown Author,Companhia de Bolso,43
00001645,The Adventures of Huckleberry Finn,Mark Twain,Nyengatu Editions,41
00001646,The Autobiography of Benjamin Franklin,Unknown Author,Unknown Publisher,46
00001647,The Great Gatsby,F. Scott Fitzgerald,Wordsworth Classics,45
00001648,Looking for Alaska,Unknown Author,Unknown Publisher,43
00001649,Longitude,Unknown Author,Unknown Publisher,39
00001650,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",Unknown Author,Penguin Press,42
00001651,Way to wealth,Unknown Author,Unknown Publisher,43
00001652,Het Achterhuis,Unknown Author,Unknown Publisher,43
00001653,A Time to Kill,John Grisham,Delta Trade Paperbacks,49
00001654,Jo's Boys,Unknown Author,Unknown Publisher,36
00001655,Los ensayos,Unknown Author,Acantilado,35
00001656,Анна Каренина,Unknown Author,Unknown Publisher,40
00001657,Advanced Mathematics,Unknown Author,Mcdougal Littell/Houghton Mifflin,31
00001658,Der das Unendliche kannte,Robert Kanigel,Vieweg+Teubner Verlag,36
00001659,Dune,Frank Herbert,Gollancz Paperback,48
00001660,"Dziewczyna, która kochała Toma Gordona",Stephen King,Wydawnictwo Albatros,37
00001661,Gone With the Wind,Unknown Author,Unknown Publisher,48
00001662,The Island of Doctor Moreau,H. G. Wells,Broadview Press,48
00001663,"It's Perfectly Normal: Changing Bodies, Growing Up, Sex, and Sexual Health",Robie H. Harris,Candlewick,43
00001664,The Poppy War,R. F. Kuang,Harper Voyager,48
00001665,Gardner's Art Through the Ages,Helen Gardner,Cengage Learning,33
00001666,Herzog: Text and Criticism,Saul Bellow,Viking Press,35
00001667,Xiang qian yi bu,Sheryl Sandberg,Zhong xin chu ban she,36
00001668,Big Nate Goes for Broke,Lincoln Pierce,HarperCollins Children's Books,40
00001669,Weapons of Math Destruction,Cathy O'Neil,Penguin,50
00001670,The Rule of Three,Eric Walters,"Farrar, Straus and Giroux (BYR)",50
00001671,Le Trône de fer,George R. R. Martin,Editions France Loisirs,37
00001672,Lo Strano Caso Del Cane Ucciso a Mezzanotte,Mark Haddon,Einaudi,35
00001673,Freakonomics,Steven D. Levitt,Harper,46
00001674,Kon-Tiki,Thor Heyerdahl,Janson Media,48
00001675,David va a la escuela,David Shannon,Unknown Publisher,39
00001676,Boy: Tales of Childhood,Roald Dahl,Perfection Learning,41
00001677,Mamooli Cheezon Ka Devata,Arundhati Roy,Rājakamala Prakāśana,34
00001678,Essays oder praktische und moralische Ratschläge,Unknown Author,Reclam-Verlag,43
00001679,The Haunting of Hill House,Shirley Jackson,Penguin Classics,47
00001680,Amabili resti,Alice Sebold,Edizioni e/o,39
00001681,Atlas treningu siłowego,Frédéric Delavier,Wydawnictwo Lekarskie PZWL,38
00001682,Calculus made easy,Silvanus Phillips Thompson,Macmillan,40
00001683,Essere e tempo,Martin Heidegger,Longanesi,39
00001684,A portrait of the artist as a young man,James Joyce,ICON Classics,35
00001685,Thinking in systems,Donella H. Meadows,Earthscan,40
00001686,Kafka bên bờ biển,村上春樹,NXB Văn học,48
00001687,Thiết kế vĩ đại =,Stephen Hawking,Lương Tấn Lực,46
00001688,Capital,Karl Marx,Cosimo,47
00001689,Wo shi Malala,Malala Yousafzai,Ai mi li chu ban,30
00001690,A beautiful mind,Sylvia Nasar,Simon & Schuster Paperbacks,45
00001691,Xiao mao shang xue qu,David Shannon,Wei jing guo ji gu fen you xian gong si,34
00001692,できるかな?,Eric Carle,Unknown Publisher,47
00001693,Code Complete,Unknown Author,Unknown Publisher,38
00001694,Radio silence,Alice Oseman,Unknown Publisher,36
00001695,Архипелаг ГУЛАГ,Unknown Author,Unknown Publisher,46
00001696,Percy Jackson e Os Olimpianos - Vol. 1,Rick Riordan,Intrinseca,47
00001697,Bei can shi jie,Victor Hugo,Shang hai ren min mei shu chu ban she,37
00001698,Perfume,Patrick Süskind,A.A. Knopf,48
00001699,Tales from the Shadowhunter Academy,Unknown Author,Simon & Schuster Export Editions,30
00001700,Grit,Angela Duckworth,Unknown Publisher,32
00001701,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Unknown Author,Unknown Publisher,34
00001702,Zärtlich ist die Nacht,F. Scott Fitzgerald,dtv Verlagsgesellschaft,49
00001703,Die Wissenschaftslüge,Ben Goldacre,FISCHER Taschenbuch,36
00001704,The Two Towers,Unknown Author,Unknown Publisher,46
00001705,Lean In,Unknown,Ullstein Taschenbuchvlg.,44
00001706,Los Cretinos,Roald Dahl,Ediciones Alfaguara,43
00001707,The Seven Spiritual Laws of Success,Deepak Chopra,Amber-Allen Publishing,43
00001708,Komórka,Stephen King,Wydawnictwo Albatros,41
00001709,On Cooking & MCL & eText & NRA Cooking Online Voucher,Sarah R. Labensky,Prentice Hall,41
00001710,Les Miserables,Victor Hugo,Simon & Brown,44
00001711,Strategic Management Creating Competitive Advantages,Gregory G. Dess,McGraw-Hill,35
00001712,Chemistry & Chemical Reactivity Eighth Edition,John C. Kotz,Cengage Learning,34
00001713,Atonement,Ian McEwan,Vintage Modern Classics,38
00001714,Shu mang,John Allen Paulos,Shang hai jiao yu chu ban she,44
00001715,Robinson Crusoe,Daniel Defoe,Capricorn Press,35
00001716,Pollyanna,Unknown Author,Unknown Publisher,33
00001717,On the Beach,Unknown Author,Unknown Publisher,38
00001718,Plato - Laws,Πλάτων,Scribe Publishing,40
00001719,Fear and Trembling,Søren Kierkegaard,A & D Publishing,35
00001720,Einstein,Walter Isaacson,Andre Deutsch,48
00001721,El Silencio de Los Corderos,Thomas Harris,Debolsillo,33
00001722,The book thief,Markus Zusak,Alfred A. Knopf,50
00001723,Kwiaty na poddaszu,V. C. Andrews,Prószynski Media,38
00001724,Man's Search for Meaning,Viktor E. Frankl,Pocket Books,46
00001725,A Peste,Albert Camus,Record,49
00001726,A Midsummer Night's Dream,William Shakespeare,MacMillan,43
00001727,Mathematical Structures for Computer Science,Judith L. Gersting,PALGRAVE,43
00001728,Principles of internal medicine,Unknown Author,Unknown Publisher,40
00001729,Man in the Brown Suit,Agatha Christie,"Dover Publications, Incorporated",46
00001730,Mysterious Affair at Styles,Agatha Christie,Warbler Press,36
00001731,Big Nate Blasts off,Unknown Author,Harper Collins,40
00001732,Di er shi er tiao jun gui,Joseph Heller,Yi lin chu ban she,40
00001733,The Name of the Rose,Umberto Eco,Macmillan Audio,34
00001734,Corporate Finance,Jonathan B. Berk,Pearson,43
00001735,Earth,Edward J. Tarbuck,Pearson,32
00001736,O corvo,Edgar Allan Poe,COMPANHIA DAS LETRAS,34
00001737,Inferno,Dan Brown,Corgi Books,37
00001738,Hidden Figures Young Readers' Edition,Margot Lee Shetterly,HarperCollins Publishers and Blackstone Audio,36
00001739,The Subtle Knife,Philip Pullman,Paw Prints,43
00001740,Much Ado About Nothing Pb,William Shakespeare,?Ubs,36
00001741,SuperFreakonomics,Steven D. Levitt,William Morrow Paperbacks,43
00001742,The New York Trilogy,Paul Auster,Jiuzhou Press,34
00001743,The Man Who Mistook His Wife for a Hat,Oliver Sacks,Paw Prints 2008-06-26,46
00001744,The Perfumed Garden Of The Shaykh Nefzawi,ʻUmar ibn Muḥammad Nafzāwī,Kessinger Publishing,42
00001745,On the Road,Jack Kerouac,Paw Prints 2008-07-10,40
00001746,The Muqaddimah,Ibn Khaldūn,Princeton University Press,34
00001747,"Thinking, Fast and Slow",Daniel Kahneman,Allen Lane,48
00001748,Legendborn,Tracy Deonn,Margaret K. McElderry Books,39
00001749,Schachnovelle,Unknown Author,Unknown Publisher,49
00001750,"Looking Out, Looking In",Ronald Adler,Wadsworth,44
00001751,Prime of Miss Jean Brodie,Muriel Spark,"Penguin Books, Limited",33
00001752,Chemistry and Chemical Reactivity,John C. Kotz,Cengage Learning,39
00001753,Herzog,Saul Bellow,Penguin Publishing Group,42
00001754,Treasure Island,Robert Louis Stevenson,"Faber & Faber, Limited",37
00001755,The Souls of Black Folk,Unknown Author,Unknown Publisher,31
00001756,Incidents in the Life of a Slave Girl,Unknown Author,Unknown Publisher,46
00001757,Hackers,Steven Levy,Dell,37
00001758,Bambi,Felix Salten,Aladdin,44
00001759,Le Nom de la rose,Umberto Eco,GRASSET,46
00001760,Discrete Mathematics and Its Application,Kenneth H. Rosen,McGraw-Hill Education,44
00001761,Os 7 Hábitos das Pessoas Altamente Eficazes,Stephen R. Covey,Best Seller,44
00001762,Abolition of Man,C.S. Lewis,Lits,37
00001763,Marketing,Philip Kotler,Pearson Education Canada,41
00001764,Crossover,Kwame Alexander,Thorndike Press,34
00001765,Being and Nothingness,Jean-Paul Sartre,Taylor & Francis Group,48
00001766,Carmilla,Unknown Author,Unknown Publisher,36
00001767,Statistical Methods for the Social Sciences,Alan Agresti,"Pearson Education, Limited",47
00001768,Duna,[author not identified],Editora Aleph,32
00001769,Northern Lights,Unknown Author,Unknown Publisher,37
00001770,Nature and Properties of Soils,Nyle C. Brady,"Pearson Education, Limited",30
00001771,Practical Research,Paul D. Leedy,"Pearson Education, Limited",50
00001772,International Business,John D. Daniels,"Pearson Education, Limited",44
00001773,Sexti Properti Elegiarum libri IV,Sextus Propertius,Teubner,50
00001774,Meghadūta,Unknown Author,Unknown Publisher,38
00001775,Introduction to Genetic Analysis & LaunchPad 6 month access card,Anthony J. F. Griffiths,W. H. Freeman,46
00001776,Stock Investing for Dummies,Paul Mladjenovic,"Wiley & Sons, Incorporated, John",48
00001777,Hitchhiker's Guide to the Galaxy : Hitchhiker's Guide to the Galaxy Book 1,Douglas Adams,Pan Macmillan,47
00001778,Ungifted,Gordon Korman,Unknown Publisher,44
00001779,Thumbelina,Hans Christian Andersen,"ChoiceMaker Pty. Limited, The",50
00001780,How to Solve It,George Pólya,Princeton University Press,44
00001781,Digital Fortress,Dan Brown,St. Martin's Press,37
00001782,Chaos,James Gleick,"Open Road Integrated Media, Inc.",41
00001783,Réinventer le travail,Jason Fried,Éditions Transcontinental,39
00001784,Don Quixote,Miguel de Cervantes Saavedra,Start Publishing LLC,37
00001785,I Am Malala,Malala Yousafzai,Little Brown & Company,40
00001786,Make It Stick,Peter C. Brown,Harvard University Press,31
00001787,Moby Dick,Herman Melville,CreateSpace Independent Publishing Platform,33
00001788,Brothers Karamazov,Фёдор Михайлович Достоевский,Lerner Publishing Group,31
00001789,Loose Leaf for Vector Mechanics for Engineers,Ferdinand Pierre Beer,McGraw-Hill Education,49
00001790,"Oh, the Places You'll Go!",Dr. Seuss,Random House Children's Books,42
00001791,An autobiography,Unknown Author,Unknown Publisher,37
00001792,Anarchism and Other Essays,Unknown Author,Unknown Publisher,43
00001793,House of Mirth,Edith Wharton,Independently Published,43
00001794,On the Nature of Things,Titus Lucretius Carus,Independently Published,34
00001795,Souls of Black Folk by W. E. B. du Bois,W. E. B. Du Bois,Independently Published,37
00001796,Story of the Amulet,Edith Nesbit,Independently Published,33
00001797,Государство и революция,Unknown Author,Unknown Publisher,38
00001798,The night before Christmas,Clement Clarke Moore,Scholastic,32
00001799,Amusing ourselves to death,Neil Postman,Viking,48
00001800,John Ruskin's Sesame and Lilies,John Ruskin,HardPress,30
00001801,Anne of Avonlea Illustrated,Lucy Maud Montgomery,Independently Published,44
00001802,Almacén de cuentos,Unknown Author,"J.J. de Olañeta, Editor",32
00001803,INNOCENCIA TRAGICA,Agatha Christie,Columna CAT,41
00001804,Algorithms to Live By,Brian Christian,Brilliance Audio,38
00001805,Calculus: Multivariable,Howard Anton,"John Wiley & Sons, Inc.",48
00001806,The Magic Mountain,Thomas Mann,E-Kitap Projesi & Cheapest Books,38
00001807,Management Information Systems Managing the Digital Firm,Kenneth C. Laudon,Pearson Canada,43
00001808,Legenda aurea,Jacobus de Voragine,Herder,32
00001809,Gitanjali,Unknown Author,Unknown Publisher,44
00001810,Sefer Mishneh Torah,Moses Maimonides,"Yeshivat ""Or ṿi-yeshuʻah""",36
00001811,Le Loup des steppes,Hermann Hesse,Unknown Publisher,44
00001812,Meghadūtam,Kālidāsa,Saṃskr̥ta Granthāgāra,34
00001813,Ben-Hur,Lew Wallace,Barnes & Noble Books,43
00001814,Principles of corporate finance,Richard A. Brealey,McGraw-Hill,46
00001815,Les trois mousquetaires,Alexandre Dumas,Hachette Livre - BNF,42
00001816,Flowers for Algernon,Daniel Keyes,"Recorded Books, Inc. and Blackstone Publishing",44
00001817,As You Like It,William Shakespeare,Simon & Brown,50
00001818,"Introductory mathematical analysis for business, economics, and the life and social sciences",Ernest F. Haeussler,Prentice-Hall,35
00001819,Agatha Christie 5,Agatha Christie,Librairie Des Champs,46
00001820,Le Livre De La Jungle,Rudyard Kipling,Hachette editions,32
00001821,The Prophet,Unknown Author,Unknown Publisher,36
00001822,Les cinq personnes que j'ai rencontrées là-haut,Mitch Albom,Oh Editions,43
00001823,Business essentials,Ronald J. Ebert,Pearson Prentice Hall,43
00001824,James and the Giant Peach,Roald Dahl,Puffin,49
00001825,Cele mai frumoase Istorii,Unknown Author,Humanitas,34
00001826,Bartleby lo scrivano,Herman Melville,Rizzoli,44
00001827,Life on the Mississippi,Unknown Author,Caedmon,33
00001828,Blink,Malcolm Gladwell,Brand: E-Penguin,36
00001829,Les Damnés de la terre,Frantz Fanon,Kiyikaat Editions,30
00001830,Up from Slavery,Booker T. Washington,Kessinger Publishing,35
00001831,How to Develop Self Confidence and Improve Public Speaking,Dale Carnegie,General Press,49
00001832,Qui meurt ?,Karen M. McManus,NATHAN,48
00001833,La naissance de la tragédie,Unknown Author,Éditions Gallimard - NRF,40
00001834,21. Yüzyıl İçin 21 Ders,Yuval Noah Harari,Kolektif Kitap,33
00001835,Fundamentals of financial management,Eugene F. Brigham,Dryden Press,33
00001836,Digital photography for dummies,Julie Adair King,Wiley,50
00001837,The Number Devil,Hans Magnus Enzensberger,Perfection Learning,38
00001838,"Little Princess, A",Frances Hodgson Burnett,Brilliance Audio,42
00001839,The Lovely Bones,Alice Sebold,"Little, Brown & Company",38
00001840,Brave New World - Schöne neue Welt von Aldous Huxley,Aldous Huxley,Bange C. GmbH,46
00001841,Fifty Shades Darker,E. L. James,Paragon,31
00001842,New Atlantis,Francis Bacon,Franklin Classics Trade Press,43
00001843,De straatvechter,John Grisham,Bruna,38
00001844,Qui es-tu Alaska?,John Green,Gallimard,39
00001845,Homo Deus. Kratkaja istorija budushhego,Yuval Noah Harari,Sinbad,40
00001846,The Silver Chair,C.S. Lewis,BBC Audiobooks Ltd,48
00001847,Fathers and Sons,Ivan Sergeevich Turgenev,Amereon Limited,36
00001848,Code Complete - Deutsche AusgabeDer Second Edition,Steve McConnell,Microsoft GmbH,38
00001849,The Dictionary of Body Language,Joe Navarro,Harpercollins,36
00001850,Przygody Oliwera Twista,Charles Dickens,Czytelnik,42
00001851,Experiencia y educación,Unknown Author,Losada,45
00001852,Anthem,Ayn Rand,In Audio,40
00001853,Unlce Tom's Cabin,Harriet Beecher Stowe,Toronto Public Domain Publishing,38
00001854,Ace of Spades,Faridah Àbíké-Íyímídé,Thorndike Striving Reader,33
00001855,Un Dia de Nieve,Ezra Jack Keats,Live Oak Media (NY),41
00001856,Evangeline,Henry Wadsworth Longfellow,Franklin Classics Trade Press,34
00001857,Tempête rouge,Tom Clancy,France loisirs,40
00001858,La photo numérique pour les nuls,Julie Adair King,First Interactive,47
00001859,Dracula,Bram Stoker,Createspace Independent Publishing Platform,34
00001860,De la Tierra a la Luna,Jules Verne,CreateSpace Independent Publishing Platform,46
00001861,The Effective Executive Lib/E,Peter F. Drucker,HarperAudio,46
00001862,Luce d'agosto,Unknown Author,Adelphi,37
00001863,The Red Badge of Courage,Stephen Crane,Pinnacle Press,33
00001864,Elementary statistics,Allan G. Bluman,McGraw-Hill Higher Education,47
00001865,A Farewell to Arms,Ernest Hemingway,Scribner,39
00001866,Cranford,Elizabeth Cleghorn Gaskell,"Blackstone Audio, Inc.",34
00001867,Triukšmas ir įniršis,William Faulkner,Lietuvos Rašytojų Sąjungos Leidykla,47
00001868,The Dialogues of Plato,Πλάτων,Blackstone Audiobooks,45
00001869,The Raven,Edgar Allan Poe,Omo Press,35
00001870,Introduction to probability and statistics,William Mendenhall,Thomson/Brooks/Cole,44
00001871,Reminiscences of a stock operator,Edwin Lefèvre,J. Wiley,34
00001872,Hard Times / NOVEL /,Charles Dickens,Createspace Independent Publishing Platform,32
00001873,Anabasis,Xenophon,Pinnacle Press,34
00001874,さいごの戦い,C.S. Lewis,Iwanami Shoten,38
00001875,"Men Are from Mars, Women Are from Venus Book of Days",John Gray,Ebury Publishing,33
00001876,New Moon,Stephenie Meyer,"Little, Brown Book Group Limited",47
00001877,Talented Mr Ripley,Patricia Highsmith,"Little, Brown Book Group Limited",46
00001878,Big Nate,Lincoln Pierce,Andrews McMeel Publishing,44
